2026-03-12 18:00:36.799 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] med_gas_l-P1
2026-03-12 18:00:36.802 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] med_gas_l-P2
2026-03-12 18:00:37.067 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] med_gas_l-P3
2026-03-12 18:00:37.069 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-03-12 18:00:37.070 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] soleus_l
2026-03-12 18:00:37.070 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] soleus_l-P1
2026-03-12 18:00:37.071 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] soleus_l-P2
2026-03-12 18:00:37.073 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-03-12 18:00:37.074 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Millard2012EquilibriumMuscle] tib_ant_l
2026-03-12 18:00:37.074 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] tib_ant_l-P1
2026-03-12 18:00:37.076 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] tib_ant_l-P2
2026-03-12 18:00:37.077 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] tib_ant_l-P3
2026-03-12 18:00:37.077 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-03-12 18:00:37.078 | INFO     | myoconverter.xml.converter:_parse_markers:165 - Starting to parse markers
2026-03-12 18:00:37.078 | INFO     | myoconverter.xml.converter:_set_keyframe:176 - Setting the default keyframe
2026-03-12 18:00:37.081 | INFO     | myoconverter.xml.converter:convert:65 - Writing the converted model into ./models/mjc/Gait10dof18musc\gait10dof18musc_cvt1.xml
2026-03-12 18:00:37.082 | INFO     | myoconverter.xml.converter:convert:68 - All good, conversion procedure is finished
2026-03-12 18:00:37.083 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:126 - Finished step 1 conversion - cvt1.
